alias,alias_norm,canonical_name,entityType,code,source_batch,source_file,source_field
Low-density lipoprotein cholesterol,low-densitylipoproteincholesterol,低密度脂蛋白胆固醇,LabTest,LAB-CARD-D3BEA3E2BC55,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Low-density lipoprotein cholesterol,low-densitylipoproteincholesterol,低密度脂蛋白胆固醇,LabTest,LAB-CARD-D3BEA3E2BC55,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,name_en
低密度脂蛋白,低密度脂蛋白,低密度脂蛋白胆固醇,LabTest,LAB-CARD-D3BEA3E2BC55,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
低密度脂蛋白,低密度脂蛋白,低密度脂蛋白胆固醇,LabTest,LAB-CARD-D3BEA3E2BC55,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
APTT,aptt,凝血功能检查,LabTest,LAB-CARD-E0293B589260,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
APTT,aptt,凝血功能检查,LabTest,LAB-CARD-E0293B589260,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,aliases
Coagulation test,coagulationtest,凝血功能检查,LabTest,LAB-CARD-E0293B589260,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Coagulation test,coagulationtest,凝血功能检查,LabTest,LAB-CARD-E0293B589260,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,name_en
PT,pt,凝血功能检查,LabTest,LAB-CARD-E0293B589260,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
PT,pt,凝血功能检查,LabTest,LAB-CARD-E0293B589260,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,aliases
凝血功能,凝血功能,凝血功能检查,LabTest,LAB-CARD-E0293B589260,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
凝血功能,凝血功能,凝血功能检查,LabTest,LAB-CARD-E0293B589260,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,aliases
血气分析,血气分析,动脉血气分析,LabTest,LAB-CARD-FULLBOOK-5CE99AF138,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
血气分析,血气分析,动脉血气分析,LabTest,LAB-CARD-FULLBOOK-5CE99AF138,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
Cardiac biomarkers,cardiacbiomarkers,心肌损伤标志物,LabTest,LAB-CARD-CADCD76D40B9,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Cardiac biomarkers,cardiacbiomarkers,心肌损伤标志物,LabTest,LAB-CARD-CADCD76D40B9,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,name_en
心肌酶,心肌酶,心肌损伤标志物,LabTest,LAB-CARD-CADCD76D40B9,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
心肌酶,心肌酶,心肌损伤标志物,LabTest,LAB-CARD-CADCD76D40B9,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
肌钙蛋白,肌钙蛋白,心肌损伤标志物,LabTest,LAB-CARD-CADCD76D40B9,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
肌钙蛋白,肌钙蛋白,心肌损伤标志物,LabTest,LAB-CARD-CADCD76D40B9,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
Cardiac troponin,cardiactroponin,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Cardiac troponin,cardiactroponin,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,name_en
Cardiac troponin,cardiactroponin,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,name_en
Cardiac troponin,cardiactroponin,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,name_en
cTn,ctn,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,abbr
cTn,ctn,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,abbr
cTn,ctn,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,abbr
cTn,ctn,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,abbr
cTnI,ctni,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
cTnI,ctni,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
cTnI,ctni,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
cTnI,ctni,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
cTnT,ctnt,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
cTnT,ctnt,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
cTnT,ctnt,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
cTnT,ctnt,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
hs-cTn,hs-ctn,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
hs-cTn,hs-ctn,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
hs-cTn,hs-ctn,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
心肌肌钙蛋白I,心肌肌钙蛋白i,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
心肌肌钙蛋白I,心肌肌钙蛋白i,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
心肌肌钙蛋白I,心肌肌钙蛋白i,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
心肌肌钙蛋白T,心肌肌钙蛋白t,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
心肌肌钙蛋白T,心肌肌钙蛋白t,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
心肌肌钙蛋白T,心肌肌钙蛋白t,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
肌钙蛋白,肌钙蛋白,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
肌钙蛋白,肌钙蛋白,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
肌钙蛋白,肌钙蛋白,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
肌钙蛋白,肌钙蛋白,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
血肌钙蛋白,血肌钙蛋白,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
血肌钙蛋白,血肌钙蛋白,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
血肌钙蛋白,血肌钙蛋白,心肌肌钙蛋白,LabTest,LAB-CARD-A9EC1D4DA037,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
Thyroid function test,thyroidfunctiontest,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Thyroid function test,thyroidfunctiontest,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,name_en
Thyroid function test,thyroidfunctiontest,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,name_en
TSH,tsh,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,abbr
TSH,tsh,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,abbr
TSH,tsh,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,abbr
促甲状腺激素,促甲状腺激素,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
促甲状腺激素,促甲状腺激素,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,aliases
促甲状腺激素,促甲状腺激素,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
甲状腺功能,甲状腺功能,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
甲状腺功能,甲状腺功能,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,aliases
甲状腺功能,甲状腺功能,甲状腺功能检查,LabTest,LAB-CARD-A7AB15DD86D3,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
Electrolytes,electrolytes,电解质检查,LabTest,LAB-CARD-32F70E68B21F,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Electrolytes,electrolytes,电解质检查,LabTest,LAB-CARD-32F70E68B21F,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,name_en
