实体类型,重复节点名称,重复节点编码,保留主节点名称,保留主节点编码,处理原因,重复节点元素ID,主节点元素ID,处置
Evidence,缺血性心肌病-猝死-全书回捞证据-6161-D5DD45,"""EVD-CARD-FULLBOOK-E98A7A0ED5DD45""",房性心动过速-心动过速-全书回捞证据-6161-646E21,EVD-CARD-FULLBOOK-EACF2B96646E21,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18437,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13547,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-危险分层-全书回捞证据-6161-01041C,"""EVD-CARD-FULLBOOK-69CB4BB801041C""",房性心动过速-心动过速-全书回捞证据-6161-646E21,EVD-CARD-FULLBOOK-EACF2B96646E21,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18438,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13547,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-呼吸困难-全书回捞证据-7283-02DD56,"""EVD-CARD-FULLBOOK-BA05F7EA02DD56""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18461,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-药物治疗-全书回捞证据-7283-51B6CC,"""EVD-CARD-FULLBOOK-C962797E51B6CC""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18462,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-血运重建-全书回捞证据-7283-BE96B8,"""EVD-CARD-FULLBOOK-04D2992ABE96B8""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18463,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-动脉粥样硬化-全书回捞证据-7283-18A7A2,"""EVD-CARD-FULLBOOK-C4EB847818A7A2""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18464,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-心力衰竭-全书回捞证据-7283-D25511,"""EVD-CARD-FULLBOOK-CB7F8B7CD25511""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18465,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-猝死-全书回捞证据-7283-420661,"""EVD-CARD-FULLBOOK-D030DDC1420661""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18466,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-呼吸困难-全书回捞证据-7529-B80EAD,"""EVD-CARD-FULLBOOK-0276A252B80EAD""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18491,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-劳力性呼吸困难-全书回捞证据-7529-FFC816,"""EVD-CARD-FULLBOOK-98E1DCDBFFC816""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18492,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-端坐呼吸-全书回捞证据-7529-A86F5E,"""EVD-CARD-FULLBOOK-DC61A4EAA86F5E""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18493,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-夜间阵发性呼吸困难-全书回捞证据-7529-B4015A,"""EVD-CARD-FULLBOOK-340FF319B4015A""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18494,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-胸痛-全书回捞证据-7529-562A69,"""EVD-CARD-FULLBOOK-2CD1E3BD562A69""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18495,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-乏力-全书回捞证据-7529-AA2AE5,"""EVD-CARD-FULLBOOK-F124F55BAA2AE5""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18496,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-水肿-全书回捞证据-7529-95DB12,"""EVD-CARD-FULLBOOK-2AC50A6A95DB12""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18497,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-颈静脉怒张-全书回捞证据-7529-20E518,"""EVD-CARD-FULLBOOK-09D115E320E518""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18498,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-肺部啰音-全书回捞证据-7529-789349,"""EVD-CARD-FULLBOOK-052A5646789349""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18499,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-奔马律-全书回捞证据-7529-F64ED7,"""EVD-CARD-FULLBOOK-4D3497F3F64ED7""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18500,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-心脏扩大-全书回捞证据-7529-536E83,"""EVD-CARD-FULLBOOK-D3529EAD536E83""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18501,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-心肌缺血-全书回捞证据-7529-7F8202,"""EVD-CARD-FULLBOOK-9E82A0497F8202""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18502,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-右心负荷增加-全书回捞证据-7529-A8BC85,"""EVD-CARD-FULLBOOK-0F6A5528A8BC85""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18503,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,缺血性心肌病-心力衰竭-全书回捞证据-7529-526221,"""EVD-CARD-FULLBOOK-26AA3D98526221""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18504,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
Evidence,急性冠脉综合征-呼吸困难-全书回捞证据-7283-596710,"""EVD-CARD-FULLBOOK-A703AAFE596710""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18627,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性冠脉综合征-药物治疗-全书回捞证据-7283-64527F,"""EVD-CARD-FULLBOOK-09E9E7BC64527F""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18628,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性冠脉综合征-血运重建-全书回捞证据-7283-8A8A03,"""EVD-CARD-FULLBOOK-96C476668A8A03""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18629,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性冠脉综合征-动脉粥样硬化-全书回捞证据-7283-8F587A,"""EVD-CARD-FULLBOOK-81A9BBD28F587A""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18630,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性冠脉综合征-心力衰竭-全书回捞证据-7283-E11490,"""EVD-CARD-FULLBOOK-ABEAE0C5E11490""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18631,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性冠脉综合征-猝死-全书回捞证据-7283-2532B0,"""EVD-CARD-FULLBOOK-EC984BF32532B0""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18632,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,不稳定型心绞痛-呼吸困难-全书回捞证据-7283-1CA8DB,"""EVD-CARD-FULLBOOK-D5EFEFF51CA8DB""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18809,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,不稳定型心绞痛-药物治疗-全书回捞证据-7283-6FEEE9,"""EVD-CARD-FULLBOOK-33F933CD6FEEE9""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18810,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,不稳定型心绞痛-血运重建-全书回捞证据-7283-93D336,"""EVD-CARD-FULLBOOK-DDEB195893D336""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18811,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,不稳定型心绞痛-动脉粥样硬化-全书回捞证据-7283-B2FB83,"""EVD-CARD-FULLBOOK-081BCEDFB2FB83""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18812,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,不稳定型心绞痛-心力衰竭-全书回捞证据-7283-91DEF4,"""EVD-CARD-FULLBOOK-577A9FFB91DEF4""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18813,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,不稳定型心绞痛-猝死-全书回捞证据-7283-093B6A,"""EVD-CARD-FULLBOOK-EDC83CD2093B6A""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:18814,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-心动过速-全书回捞证据-6161-CC8B18,"""EVD-CARD-FULLBOOK-BBEA1D15CC8B18""",房性心动过速-心动过速-全书回捞证据-6161-646E21,EVD-CARD-FULLBOOK-EACF2B96646E21,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19183,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13547,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-心电图-全书回捞证据-6161-C02304,"""EVD-CARD-FULLBOOK-0E73A6DAC02304""",房性心动过速-心动过速-全书回捞证据-6161-646E21,EVD-CARD-FULLBOOK-EACF2B96646E21,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19184,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13547,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-创伤-全书回捞证据-6161-5A25CD,"""EVD-CARD-FULLBOOK-D89783ED5A25CD""",房性心动过速-心动过速-全书回捞证据-6161-646E21,EVD-CARD-FULLBOOK-EACF2B96646E21,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19185,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13547,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-心肌缺血-全书回捞证据-6161-D951BE,"""EVD-CARD-FULLBOOK-10CF461DD951BE""",房性心动过速-心动过速-全书回捞证据-6161-646E21,EVD-CARD-FULLBOOK-EACF2B96646E21,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19186,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13547,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-心律失常-全书回捞证据-6161-99D70E,"""EVD-CARD-FULLBOOK-C0C6198699D70E""",房性心动过速-心动过速-全书回捞证据-6161-646E21,EVD-CARD-FULLBOOK-EACF2B96646E21,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19187,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13547,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-猝死-全书回捞证据-6161-3B415C,"""EVD-CARD-FULLBOOK-611FEC013B415C""",房性心动过速-心动过速-全书回捞证据-6161-646E21,EVD-CARD-FULLBOOK-EACF2B96646E21,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19188,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13547,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-危险分层-全书回捞证据-6161-6DAA18,"""EVD-CARD-FULLBOOK-B300D6366DAA18""",房性心动过速-心动过速-全书回捞证据-6161-646E21,EVD-CARD-FULLBOOK-EACF2B96646E21,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19189,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13547,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-心动过速-全书回捞证据-6949-C56903,"""EVD-CARD-FULLBOOK-B1467229C56903""",房性心动过速-心动过速-全书回捞证据-6949-A70B89,EVD-CARD-FULLBOOK-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19314,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13644,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-心动过缓-全书回捞证据-6949-AA2596,"""EVD-CARD-FULLBOOK-BCC5EE19AA2596""",房性心动过速-心动过速-全书回捞证据-6949-A70B89,EVD-CARD-FULLBOOK-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19315,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13644,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-低血压-全书回捞证据-6949-B4BE35,"""EVD-CARD-FULLBOOK-1131798CB4BE35""",房性心动过速-心动过速-全书回捞证据-6949-A70B89,EVD-CARD-FULLBOOK-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19316,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13644,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-肾功能-全书回捞证据-6949-6F35DF,"""EVD-CARD-FULLBOOK-16EB42D86F35DF""",房性心动过速-心动过速-全书回捞证据-6949-A70B89,EVD-CARD-FULLBOOK-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19317,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13644,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-洋地黄类药物-全书回捞证据-6949-64EB65,"""EVD-CARD-FULLBOOK-90B3330764EB65""",房性心动过速-心动过速-全书回捞证据-6949-A70B89,EVD-CARD-FULLBOOK-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19318,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13644,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-心力衰竭-全书回捞证据-6949-35EC40,"""EVD-CARD-FULLBOOK-F622B4CB35EC40""",房性心动过速-心动过速-全书回捞证据-6949-A70B89,EVD-CARD-FULLBOOK-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19319,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13644,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-心律失常-全书回捞证据-6949-8C0268,"""EVD-CARD-FULLBOOK-0B01C7BB8C0268""",房性心动过速-心动过速-全书回捞证据-6949-A70B89,EVD-CARD-FULLBOOK-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19320,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13644,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-鉴别诊断-全书回捞证据-6949-D3EEDE,"""EVD-CARD-FULLBOOK-EF518BE6D3EEDE""",房性心动过速-心动过速-全书回捞证据-6949-A70B89,EVD-CARD-FULLBOOK-644CBD55A70B89,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19321,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13644,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-呼吸困难-全书回捞证据-7283-FD98FD,"""EVD-CARD-FULLBOOK-B1B78E31FD98FD""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19335,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-药物治疗-全书回捞证据-7283-A346C4,"""EVD-CARD-FULLBOOK-7EE50B49A346C4""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19336,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-血运重建-全书回捞证据-7283-F96ECE,"""EVD-CARD-FULLBOOK-97E2E35EF96ECE""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19337,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-动脉粥样硬化-全书回捞证据-7283-4275A0,"""EVD-CARD-FULLBOOK-CC6631BA4275A0""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19338,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-心力衰竭-全书回捞证据-7283-DF6AD6,"""EVD-CARD-FULLBOOK-3974AB7DDF6AD6""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19339,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-猝死-全书回捞证据-7283-5F7666,"""EVD-CARD-FULLBOOK-123319335F7666""",心力衰竭-呼吸困难-全书回捞证据-7283-51009C,EVD-CARD-FULLBOOK-2CBBDD5E51009C,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19340,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:12971,迁移全部关系后物理删除重复节点
Evidence,急性心肌梗死-呼吸困难-全书回捞证据-7529-2545D3,"""EVD-CARD-FULLBOOK-A156BE922545D3""",心力衰竭-呼吸困难-全书回捞证据-7529-428DE8,EVD-CARD-FULLBOOK-3148AB1C428DE8,duplicate_replaced_by 指向有效主节点,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:19447,4:96d33a16-3d9f-4d2c-809b-20d1b37db684:13020,迁移全部关系后物理删除重复节点
