duplicate_code,duplicate_name,related_code,related_name,relation_type,standard_node_code
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6B80E07F31F2EDD2CDAB-ENDOCARDITIS,《内科学（第10版）》.docx 第N/A页证据（SEG-DOC-CF62B75AEC93F1A6-P02812-03046-GL-00029-ENDOCARDITIS）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6B80E07F31F2EDD2CDAB-MYOCARDITIS,《内科学（第10版）》.docx 第N/A页证据（SEG-DOC-CF62B75AEC93F1A6-P02812-03046-GL-00028-MYOCARDITIS）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6BE85679057B18B9CD7F-ANGINA,老年冠心病慢病管理指南_王杨淦.pdf 第8页证据（SEG-DOC-F0E1ED198C99B706-8-GL-00015-ANGINA）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6BE92D4313A3C4FEA741-DYSLIPIDEMIA,《内科学（第10版）》.pdf 第377页证据（SEG-DOC-C0BB559FA2C8448A-377-GL-00011-DYSLIPIDEMIA）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6C354E22916418C98861-PAH,成人先天性心脏病相关肺动脉高压诊断与治疗指南.pdf 第3页证据（SEG-DOC-DBAB434A84D3FCF6-3-GL-00015-PAH）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6C56007B8F190729F2FB-ACS,《内科学（第10版）》.pdf 第540页证据（SEG-DOC-C0BB559FA2C8448A-540-GL-00227-ACS）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-6D2B0D6C4E75744C4E17-AMI,CCS CN 2024.pdf 第7页证据（SEG-DOC-0CFCD79F003BFB93-7-GL-00052-AMI）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-6D2B0D6C4E75744C4E17-AMI,CCS CN 2024.pdf 第7页证据（SEG-DOC-0CFCD79F003BFB93-7-GL-00052-AMI）,supported_by_evidence,MED-CARD-EAA01CFD434E
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-6D2B0D6C4E75744C4E17-CCS,CCS CN 2024.pdf 第7页证据（SEG-DOC-0CFCD79F003BFB93-7-GL-00053-CCS）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-6D2B0D6C4E75744C4E17-CCS,CCS CN 2024.pdf 第7页证据（SEG-DOC-0CFCD79F003BFB93-7-GL-00053-CCS）,supported_by_evidence,MED-CARD-EAA01CFD434E
MED-CARD-STD-C685CE7163,维拉帕米,EVD-6D5F7F13F89B7EEE1F86-AF,AF AHA 2023.pdf 第97页证据（SEG-DOC-3E85DFA7D3EA0350-97-GL-00153-AF）,supported_by_evidence,MED-CARD-C685CE7163F5
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-6D8F6EFEDA5E9B5CEE35-ACS,NSTE-ACS ACC 2014.pdf 第39页证据（SEG-DOC-43E2E1C7083A9CD6-39-GL-00410-ACS）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-6D8F6EFEDA5E9B5CEE35-NSTEMI,NSTE-ACS ACC 2014.pdf 第39页证据（SEG-DOC-43E2E1C7083A9CD6-39-GL-00411-NSTEMI）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-6DC33B30E8287D93DAC3-ACS,冠心病双联抗血小板治疗中国专家共识.pdf 第12页证据（SEG-DOC-AFBC49A750345874-12-GL-00070-ACS）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-6DC33B30E8287D93DAC3-ACS,冠心病双联抗血小板治疗中国专家共识.pdf 第12页证据（SEG-DOC-AFBC49A750345874-12-GL-00070-ACS）,supported_by_evidence,MED-CARD-EAA01CFD434E
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-6DC33B30E8287D93DAC3-STEMI,冠心病双联抗血小板治疗中国专家共识.pdf 第12页证据（SEG-DOC-AFBC49A750345874-12-GL-00071-STEMI）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-6DC33B30E8287D93DAC3-STEMI,冠心病双联抗血小板治疗中国专家共识.pdf 第12页证据（SEG-DOC-AFBC49A750345874-12-GL-00071-STEMI）,supported_by_evidence,MED-CARD-EAA01CFD434E
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-6DDEB96C862C2BB165CF-AR,2025ESC瓣膜指南 - .pdf 第19页证据（SEG-DOC-56EC71F40F681B16-19-GL-00096-AR）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-6DDEB96C862C2BB165CF-AR,2025ESC瓣膜指南 - .pdf 第19页证据（SEG-DOC-56EC71F40F681B16-19-GL-00096-AR）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-6DDEB96C862C2BB165CF-AS,2025ESC瓣膜指南 - .pdf 第19页证据（SEG-DOC-56EC71F40F681B16-19-GL-00095-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-6DDEB96C862C2BB165CF-AS,2025ESC瓣膜指南 - .pdf 第19页证据（SEG-DOC-56EC71F40F681B16-19-GL-00095-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-6DDEB96C862C2BB165CF-MR,2025ESC瓣膜指南 - .pdf 第19页证据（SEG-DOC-56EC71F40F681B16-19-GL-00097-MR）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-6DDEB96C862C2BB165CF-MR,2025ESC瓣膜指南 - .pdf 第19页证据（SEG-DOC-56EC71F40F681B16-19-GL-00097-MR）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-6DDEB96C862C2BB165CF-VHD,2025ESC瓣膜指南 - .pdf 第19页证据（SEG-DOC-56EC71F40F681B16-19-GL-00094-VHD）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-6DDEB96C862C2BB165CF-VHD,2025ESC瓣膜指南 - .pdf 第19页证据（SEG-DOC-56EC71F40F681B16-19-GL-00094-VHD）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6DE104E8618B31BAE74E-AMI,《内科学（第10版）》.pdf 第155页证据（SEG-DOC-C0BB559FA2C8448A-155-GL-00007-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-6E339EB19233D3E2AD49-VHD,中国 经导管主动脉瓣置换术临床路径专家共识（2024 版）.pdf 第13页证据（SEG-DOC-CC7161452CF36D38-13-GL-00016-VHD）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6E339EB19233D3E2AD49-VHD,中国 经导管主动脉瓣置换术临床路径专家共识（2024 版）.pdf 第13页证据（SEG-DOC-CC7161452CF36D38-13-GL-00016-VHD）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6E3C89729500C706F6B9-AF,慢性肾脏病合并非瓣膜性心房颤动患者抗凝管理的专家共识_慢性肾脏病非瓣膜性心房颤动抗凝管理工作组.pdf 第5页证据（SEG-DOC-63A0DE9B1C2143F8-5-GL-00065-AF）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-6ED28E12AD2CA424204B-AS,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第31页证据（SEG-DOC-4317086452C7EB3A-31-GL-00257-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-6ED28E12AD2CA424204B-AS,ACC／AHA指南：心脏瓣膜病患者的管理（2020）.pdf 第31页证据（SEG-DOC-4317086452C7EB3A-31-GL-00257-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-6F0AA96906192A9D1274-AMI,STEMI ESC 2017.pdf 第8页证据（SEG-DOC-608DDED17DA46BC7-8-GL-00013-AMI）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-6F0AA96906192A9D1274-STEMI,STEMI ESC 2017.pdf 第8页证据（SEG-DOC-608DDED17DA46BC7-8-GL-00014-STEMI）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-6F11CEB0AE4D49F3A7EB-STEMI,STEMI ACC 2013.pdf 第18页证据（SEG-DOC-73C01373FC69F764-18-GL-00026-STEMI）,supported_by_evidence,MED-CARD-EAA01CFD434E
MED-CARD-STD-1691342E51,美托洛尔,EVD-6F5B364A4F84EC1E4CDA-ACS,CCS ESC 2019.pdf 第62页证据（SEG-DOC-78579EFFB060EF72-62-GL-00121-ACS）,supported_by_evidence,MED-CARD-C9175F150C3D
MED-CARD-STD-1691342E51,美托洛尔,EVD-6F5B364A4F84EC1E4CDA-AMI,CCS ESC 2019.pdf 第62页证据（SEG-DOC-78579EFFB060EF72-62-GL-00122-AMI）,supported_by_evidence,MED-CARD-C9175F150C3D
MED-CARD-STD-1691342E51,美托洛尔,EVD-6F5B364A4F84EC1E4CDA-ANGINA,CCS ESC 2019.pdf 第62页证据（SEG-DOC-78579EFFB060EF72-62-GL-00123-ANGINA）,supported_by_evidence,MED-CARD-C9175F150C3D
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6F68B07772D614EFCC69-ACS,NSTE-ACS CN 2024.pdf 第21页证据（SEG-DOC-223D946BFCBBE084-21-GL-00095-ACS）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6F68B07772D614EFCC69-AMI,NSTE-ACS CN 2024.pdf 第21页证据（SEG-DOC-223D946BFCBBE084-21-GL-00096-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6F6C67D1359F2505A3B6-ACS,冠状动脉粥样硬化性心脏病患者药物治疗管理路径专家共识_周洋.pdf 第14页证据（SEG-DOC-EC5A88A34A19CF0B-14-GL-00036-ACS）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6F6C67D1359F2505A3B6-AMI,冠状动脉粥样硬化性心脏病患者药物治疗管理路径专家共识_周洋.pdf 第14页证据（SEG-DOC-EC5A88A34A19CF0B-14-GL-00037-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6F6C67D1359F2505A3B6-CCS,冠状动脉粥样硬化性心脏病患者药物治疗管理路径专家共识_周洋.pdf 第14页证据（SEG-DOC-EC5A88A34A19CF0B-14-GL-00040-CCS）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6F6C67D1359F2505A3B6-NSTEMI,冠状动脉粥样硬化性心脏病患者药物治疗管理路径专家共识_周洋.pdf 第14页证据（SEG-DOC-EC5A88A34A19CF0B-14-GL-00039-NSTEMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-6F6C67D1359F2505A3B6-STEMI,冠状动脉粥样硬化性心脏病患者药物治疗管理路径专家共识_周洋.pdf 第14页证据（SEG-DOC-EC5A88A34A19CF0B-14-GL-00038-STEMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-6F85DDAF23100647E8D3-VHD,《内科学（第10版）》.pdf 第357页证据（SEG-DOC-C0BB559FA2C8448A-357-GL-00165-VHD）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,EVD-6FCDB10720041C2F3107-MYOCARDITIS,JCS 2023 Myocarditis.pdf 第33页证据（SEG-DOC-FD423F8E41BBFB24-33-GL-00095-MYOCARDITIS）,supported_by_evidence,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
LAB-CARD-AAA739D91A3A,BNP,EVD-7028921E7C7A1B8E5A1D-MYOCARDITIS,2024 中国成人暴发性心肌炎诊断和治疗指南.pdf 第10页证据（SEG-DOC-C6EA8A283F0D0385-10-GL-00072-MYOCARDITIS）,supported_by_evidence,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-70323FD2B6D227A1052A-AF,ESC／EACTS指南：房颤的管理（2024）.pdf 第33页证据（SEG-DOC-395E289047E6B856-33-GL-00139-AF）,supported_by_evidence,MED-CARD-EAA01CFD434E
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-7038FF5C12FB4A8B9853-ACS,NSTE-ACS ESC 2020.pdf 第9页证据（SEG-DOC-DFD3AED1BB841FF3-9-GL-00011-ACS）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-7038FF5C12FB4A8B9853-NSTEMI,NSTE-ACS ESC 2020.pdf 第9页证据（SEG-DOC-DFD3AED1BB841FF3-9-GL-00012-NSTEMI）,supported_by_evidence,MED-CARD-00A158EBF21E
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-7055D15B0D1D9E99EA0E-AF,《内科学（第10版）》.docx 第None页证据（SEG-DOC-CF62B75AEC93F1A6-P03849-04263-GL-00090-AF）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-70C131D70489B60EB0F4-ACS,ESC 急性冠脉综合征指南（2023）.pdf 第78页证据（SEG-DOC-74E4AFDAB17B75CB-78-GL-00284-ACS）,supported_by_evidence,MED-CARD-00A158EBF21E
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-70D29A8CE8FFCCE43B59-DYSLIPIDEMIA,《内科学（第10版）》.docx 第N/A页证据（SEG-DOC-CF62B75AEC93F1A6-P12272-13474-GL-00083-DYSLIPIDEMIA）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-713DE0B7FB54D7427A9D-ACS,ESC 急性冠脉综合征指南（2023）.pdf 第36页证据（SEG-DOC-74E4AFDAB17B75CB-36-GL-00169-ACS）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-713DE0B7FB54D7427A9D-ACS,ESC 急性冠脉综合征指南（2023）.pdf 第36页证据（SEG-DOC-74E4AFDAB17B75CB-36-GL-00169-ACS）,supported_by_evidence,MED-CARD-EAA01CFD434E
MED-CARD-STD-E03DF8E3FD,替格瑞洛,EVD-713DE0B7FB54D7427A9D-NSTEMI,ESC 急性冠脉综合征指南（2023）.pdf 第36页证据（SEG-DOC-74E4AFDAB17B75CB-36-GL-00170-NSTEMI）,supported_by_evidence,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-713DE0B7FB54D7427A9D-NSTEMI,ESC 急性冠脉综合征指南（2023）.pdf 第36页证据（SEG-DOC-74E4AFDAB17B75CB-36-GL-00170-NSTEMI）,supported_by_evidence,MED-CARD-EAA01CFD434E
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-7192CA2CD4EF1C11A38C-ENDOCARDITIS,《内科学（第10版）》.docx 第N/A页证据（SEG-DOC-CF62B75AEC93F1A6-P04817-05290-GL-00144-ENDOCARDITIS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
MED-CARD-STD-68380EE96C,比索洛尔,EVD-719EAAD143B0EE95FB88-ACS,NSTE-ACS ACC 2014.pdf 第19页证据（SEG-DOC-43E2E1C7083A9CD6-19-GL-00169-ACS）,supported_by_evidence,MED-CARD-2CF15595A00F
MED-CARD-STD-1691342E51,美托洛尔,EVD-719EAAD143B0EE95FB88-ACS,NSTE-ACS ACC 2014.pdf 第19页证据（SEG-DOC-43E2E1C7083A9CD6-19-GL-00169-ACS）,supported_by_evidence,MED-CARD-C9175F150C3D
MED-CARD-STD-68380EE96C,比索洛尔,EVD-719EAAD143B0EE95FB88-NSTEMI,NSTE-ACS ACC 2014.pdf 第19页证据（SEG-DOC-43E2E1C7083A9CD6-19-GL-00170-NSTEMI）,supported_by_evidence,MED-CARD-2CF15595A00F
MED-CARD-STD-1691342E51,美托洛尔,EVD-719EAAD143B0EE95FB88-NSTEMI,NSTE-ACS ACC 2014.pdf 第19页证据（SEG-DOC-43E2E1C7083A9CD6-19-GL-00170-NSTEMI）,supported_by_evidence,MED-CARD-C9175F150C3D
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-71CBD5DE11B38EB5F82C-AR,2025ESC瓣膜指南 - .pdf 第67页证据（SEG-DOC-56EC71F40F681B16-67-GL-00268-AR）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-71CBD5DE11B38EB5F82C-AR,2025ESC瓣膜指南 - .pdf 第67页证据（SEG-DOC-56EC71F40F681B16-67-GL-00268-AR）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-71CBD5DE11B38EB5F82C-AS,2025ESC瓣膜指南 - .pdf 第67页证据（SEG-DOC-56EC71F40F681B16-67-GL-00267-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-71CBD5DE11B38EB5F82C-AS,2025ESC瓣膜指南 - .pdf 第67页证据（SEG-DOC-56EC71F40F681B16-67-GL-00267-AS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-71CBD5DE11B38EB5F82C-MR,2025ESC瓣膜指南 - .pdf 第67页证据（SEG-DOC-56EC71F40F681B16-67-GL-00270-MR）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-71CBD5DE11B38EB5F82C-MR,2025ESC瓣膜指南 - .pdf 第67页证据（SEG-DOC-56EC71F40F681B16-67-GL-00270-MR）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,EVD-71CBD5DE11B38EB5F82C-MS,2025ESC瓣膜指南 - .pdf 第67页证据（SEG-DOC-56EC71F40F681B16-67-GL-00269-MS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,EVD-71CBD5DE11B38EB5F82C-MS,2025ESC瓣膜指南 - .pdf 第67页证据（SEG-DOC-56EC71F40F681B16-67-GL-00269-MS）,supported_by_evidence,PROC-CARD-TEXT-53ECAA23AE
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-723FD143C34E0842458F-AMI,2018 STEMI院前溶栓治疗中国专家共识.pdf 第6页证据（SEG-DOC-866065446A7A5F65-6-GL-00033-AMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-723FD143C34E0842458F-STEMI,2018 STEMI院前溶栓治疗中国专家共识.pdf 第6页证据（SEG-DOC-866065446A7A5F65-6-GL-00034-STEMI）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-726411B250E81705FBE4-CTD,《内科学（第10版）》.pdf 第872页证据（SEG-DOC-C0BB559FA2C8448A-872-GL-00227-CTD）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-C685CE7163,维拉帕米,EVD-7283CA0BEE8A52032D41-AF,AF ESC 2020.pdf 第37页证据（SEG-DOC-C5A1A36777F25502-37-GL-00136-AF）,supported_by_evidence,MED-CARD-C685CE7163F5
LAB-CARD-AAA739D91A3A,BNP,EVD-72D3C04098D0DC82DEB6-MYOCARDITIS,2024 中国成人暴发性心肌炎诊断和治疗指南.pdf 第9页证据（SEG-DOC-C6EA8A283F0D0385-9-GL-00062-MYOCARDITIS）,supported_by_evidence,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-734EF0E12C3A463824C3-IPAH,《内科学（第10版）》.pdf 第880页证据（SEG-DOC-C0BB559FA2C8448A-880-GL-00238-IPAH）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-734EF0E12C3A463824C3-MYOCARDITIS,《内科学（第10版）》.pdf 第880页证据（SEG-DOC-C0BB559FA2C8448A-880-GL-00122-MYOCARDITIS）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-734EF0E12C3A463824C3-PH,《内科学（第10版）》.pdf 第880页证据（SEG-DOC-C0BB559FA2C8448A-880-GL-00237-PH）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,EVD-73871F55CAAEA9162F5F-AF,《内科学（第10版）》.docx 第None页证据（SEG-DOC-CF62B75AEC93F1A6-P04605-05056-GL-00118-AF）,supported_by_evidence,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-DE220086E9,硝酸甘油,EVD-73BC30C80B08CFEF836C-CCS,CCS ESC 2019.pdf 第26页证据（SEG-DOC-78579EFFB060EF72-26-GL-00035-CCS）,supported_by_evidence,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-73D5205348311EFAC24D-ACS,2018 ESC EACTS Guidelines on myocardial revascularization.pdf 第59页证据（SEG-DOC-E0F939A44074F320-59-GL-00093-ACS）,supported_by_evidence,MED-CARD-EAA01CFD434E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-73D5205348311EFAC24D-NSTEMI,2018 ESC EACTS Guidelines on myocardial revascularization.pdf 第59页证据（SEG-DOC-E0F939A44074F320-59-GL-00095-NSTEMI）,supported_by_evidence,MED-CARD-EAA01CFD434E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,EVD-73D5205348311EFAC24D-STEMI,2018 ESC EACTS Guidelines on myocardial revascularization.pdf 第59页证据（SEG-DOC-E0F939A44074F320-59-GL-00094-STEMI）,supported_by_evidence,MED-CARD-EAA01CFD434E
MED-CARD-STD-C685CE7163,维拉帕米,EVD-74D5F36B2E3E83601D64-AF,内科学(第8版).docx 第None页证据（SEG-DOC-6E44027E23077E48-P09444-09444-GL-00009-AF）,supported_by_evidence,MED-CARD-C685CE7163F5
