rec_code,rec_name,clinical_review_status,review_status,cdss_release_level,formal_cdss_ready,disease_categories,diseases,disease_codes,action_n,action_names,action_codes,evidence_n,evidence_examples,rule_n,stage_n,disease_n,has_trigger,has_population,has_exclusion_or_contra,has_patient_fields,has_recommendation_class,has_evidence_level,has_statement_text,recommendation_class,evidence_level,gaps,qualification
REC-CDSS-CAD-AMI-01-01-DIAG,急性心肌损伤证据合并缺血证据时支持急性心肌梗死诊断。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,急性心肌梗死,DIS-CARD-CAD-AMI,4,超声心动图；心电图；心肌肌钙蛋白；急性心肌梗死诊断标准,EXAM-TTE；EXAM-ECG；LAB-CARD-A9EC1D4DA037；DXC-CARD-547346EE2FED,3,EVD-674A318C96D4760982B1-AMI；EVD-9CB2D56CB8C47A01FAA9-AMI；EVD-23809B8617D9BDC7270C-ACS,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-AMI-02-01-REPERFUSION,AMI患者应结合分型、时间窗和PCI可及性评估急诊PCI、溶栓或冠脉造影。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,急性心肌梗死,DIS-CARD-CAD-AMI,4,经皮冠状动脉介入治疗；再灌注治疗；溶栓治疗；冠状动脉造影,PROC-CARD-E9ADC25A25E3；PLAN-CARD-3972CBC8228B；PLAN-CARD-FULLBOOK-B87D3F557B；EXAM-CAG,3,EVD-ED6B61F9AB279C7BCBB4-AMI；EVD-DB1CC278078391B78D88-AMI；EVD-656552BDE7ECDB150311-STEMI,1,1,1,True,True,True,True,True,True,True,Ⅰ,A,,结构完整但字段不足/待审核
REC-CDSS-CAD-AMI-03-01-PREVENT,AMI稳定后应落实抗血小板、他汀、β受体阻滞剂和随访管理。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,急性心肌梗死,DIS-CARD-CAD-AMI,4,抗血小板治疗；他汀类药物；急性心肌梗死随访方案；β受体阻滞剂,PLAN-CARD-42FD049DCDB5；MED-CARD-DAE0F0B68F1D；FU-CARD-ED1B0E900769；MED-BETA-BLOCKER,3,EVD-D67B8B5A8FB0C8C69598-AMI；EVD-D1EA15119B458A92753B-AMI；EVD-9A430381B5EF05D8D7B2-AMI,1,1,1,True,True,True,True,True,True,True,未分级/共识意见,未分级/共识证据,,结构完整但字段不足/待审核
REC-CDSS-CAD-CCS-01-01-TEST,慢性冠脉综合征应根据症状和风险选择心电图、负荷试验、冠脉CTA或冠脉造影。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,慢性冠脉综合征,DIS-CARD-CAD-CCS,4,冠状动脉造影；心电图；运动负荷试验；冠状动脉CT血管成像,EXAM-CAG；EXAM-ECG；EXAM-CARD-241B4B0218DF；EXAM-CARD-F60922D428D5,3,EVD-FCDC09886873B3C33753-CCS；EVD-D5DDF00D515921BE6A51-CCS；EVD-99CC44F617D2FEC6AE1E-CCS,1,1,1,True,True,True,True,True,True,True,Ⅰ,C,,结构完整但字段不足/待审核
REC-CDSS-CAD-CCS-02-01-ANTIANGINAL,CCS症状控制可评估β受体阻滞剂、硝酸酯类药物和钙通道阻滞剂。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,慢性冠脉综合征,DIS-CARD-CAD-CCS,4,硝酸甘油；钙通道阻滞剂；硝酸酯类药物；β受体阻滞剂,MED-CARD-STD-DE220086E9；MED-CARD-TEXT-28E925C6DE；MED-CARD-55157DA54154；MED-BETA-BLOCKER,3,EVD-0557F7773247CA1A79EC-CCS；EVD-E7859C0330307017B19C-ANGINA；EVD-99CC44F617D2FEC6AE1E-CCS,1,1,1,True,True,True,True,True,True,True,Ⅱa,B,,结构完整但字段不足/待审核
REC-CDSS-CAD-CCS-02-02-PREVENT,CCS应进行他汀、抗血小板和危险因素控制。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,慢性冠脉综合征,DIS-CARD-CAD-CCS,4,低密度脂蛋白胆固醇；阿司匹林；他汀类药物；慢性冠脉综合征随访方案,LAB-CARD-D3BEA3E2BC55；MED-CARD-9F606AC80BFD；MED-CARD-DAE0F0B68F1D；FU-CARD-0841C3FAD521,3,EVD-E0621CA49A39F765937C-CCS；EVD-99CC44F617D2FEC6AE1E-CCS；EVD-9BAE5559CD59D53912E6-ANGINA,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-CCS-03-01-REVASC,CCS存在高危缺血、重要冠脉病变或药物治疗仍症状明显时，应评估PCI或CABG。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,慢性冠脉综合征,DIS-CARD-CAD-CCS,4,冠状动脉旁路移植术；冠状动脉造影；血运重建；经皮冠状动脉介入治疗,PROC-CARD-BDB19D2C7A36；EXAM-CAG；PLAN-CARD-TEXT-EEF9C97B59；PROC-CARD-E9ADC25A25E3,3,EVD-FB16377C9AE85BCAA8B7-CCS；EVD-99CC44F617D2FEC6AE1E-CCS；EVD-3F9A9CEAE20ED79F1757-CCS,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-ICM-01-01-EVAL,缺血性心肌病需评估超声心动图、LVEF、心脏磁共振/存活心肌和冠脉造影。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病；心肌病,缺血性心肌病,DIS-CARD-CAD-ICM,5,超声心动图；缺血性心肌病诊断标准；心脏磁共振；冠状动脉造影；左心室射血分数,EXAM-TTE；DXC-CARD-097806EACD3F；EXAM-CMR；EXAM-CAG；IND-LVEF,3,EVD-B20E0ABA092EBED3E733-ICM；EVD-1A4240AF95B91701F45E-ICM；EVD-77D0B101A4E9B7EF652C-ICM,1,1,1,True,True,True,True,True,True,True,Ⅲ,C,,结构完整但字段不足/待审核
REC-CDSS-CAD-ICM-02-01-GDMT,缺血性心肌病应进行冠心病二级预防和心功能相关药物管理。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病；心肌病,缺血性心肌病,DIS-CARD-CAD-ICM,5,β受体阻滞剂；阿司匹林；他汀类药物；利尿剂；血管紧张素转换酶抑制剂,MED-BETA-BLOCKER；MED-CARD-9F606AC80BFD；MED-CARD-DAE0F0B68F1D；MED-DIURETIC；MED-CARD-E40082221530,3,EVD-F1C075DF7D18CC667C1E-ICM；EVD-77D0B101A4E9B7EF652C-ICM；EVD-1A4240AF95B91701F45E-ICM,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-ICM-02-02-REVASC,ICM存在可重建冠脉病变和可存活心肌时，应评估PCI或CABG。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病；心肌病,缺血性心肌病,DIS-CARD-CAD-ICM,3,经皮冠状动脉介入治疗；血运重建；冠状动脉旁路移植术,PROC-CARD-E9ADC25A25E3；PLAN-CARD-TEXT-EEF9C97B59；PROC-CARD-BDB19D2C7A36,3,EVD-1A4240AF95B91701F45E-ICM；EVD-F1C075DF7D18CC667C1E-ICM；EVD-3AA4B71F665A96D0B0D7-ICM,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-NSTEMI-01-01-DIAG,无持续ST段抬高但肌钙蛋白升高/动态变化时支持NSTEMI诊断。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,非ST段抬高型心肌梗死,DIS-CARD-CAD-NSTEMI,3,心电图；心肌肌钙蛋白；非ST段抬高型心肌梗死诊断标准,EXAM-ECG；LAB-CARD-A9EC1D4DA037；DXC-CARD-AD026DED6958,3,EVD-284C4E9C02BA9B546BC7-ACS；EVD-30937C2E0743397BA17D-NSTEMI；EVD-561EE78DB0FD987183B9-NSTEMI,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-NSTEMI-02-01-RISK,NSTEMI应使用GRACE/TIMI及高危临床特征进行风险分层。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,非ST段抬高型心肌梗死,DIS-CARD-CAD-NSTEMI,3,非ST段抬高型心肌梗死风险分层；TIMI评分；GRACE评分,RISK-CARD-829873C257A6；RISK-CARD-638FD4C2210F；RISK-CARD-9566F1411AE9,3,EVD-37E0CF7DE9DBA48CF0EE-NSTEMI；EVD-A93543AE6D6BA07AE063-NSTEMI；EVD-1EBE1F965F69378B6891-NSTEMI,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-NSTEMI-03-01-INVASIVE,高危NSTEMI应评估冠状动脉造影和PCI等侵入策略。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,非ST段抬高型心肌梗死,DIS-CARD-CAD-NSTEMI,3,冠状动脉造影；经皮冠状动脉介入治疗；血运重建,EXAM-CAG；PROC-CARD-E9ADC25A25E3；PLAN-CARD-TEXT-EEF9C97B59,3,EVD-6376E96B8D6A0C8CE1EF-NSTEMI；EVD-77D0B101A4E9B7EF652C-NSTEMI；EVD-37E0CF7DE9DBA48CF0EE-NSTEMI,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-NSTEMI-04-01-ANTITHROMBOTIC,NSTEMI抗栓治疗需结合缺血风险和出血风险明确抗血小板及抗凝药物。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,非ST段抬高型心肌梗死,DIS-CARD-CAD-NSTEMI,6,氯吡格雷；替格瑞洛；抗血小板治疗；阿司匹林；非ST段抬高型心肌梗死随访方案；抗凝治疗,MED-CARD-STD-9BB6ABC99A；MED-CARD-STD-E03DF8E3FD；PLAN-CARD-42FD049DCDB5；MED-CARD-9F606AC80BFD；FU-CARD-E0E295CC2D2E；PLAN-CARD-A1C4E6332D38,3,EVD-A461939A6CD470240837-ACS；EVD-F6E9348F90F30D1FBDEB-NSTEMI；EVD-6B7422047AAFF9BC1AAC-NSTEMI,1,1,1,True,True,True,True,True,True,True,Ⅰ,A,,结构完整但字段不足/待审核
REC-CDSS-CAD-OLDMI-01-01-ASSESS,陈旧性心肌梗死应评估心电图、超声心动图、LVEF和缺血/并发症风险。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,陈旧性心肌梗死,DIS-CARD-CAD-OLD-MI,4,超声心动图；左心室射血分数；心电图；冠状动脉造影,EXAM-TTE；IND-LVEF；EXAM-ECG；EXAM-CAG,3,EVD-031BA794407F74F55B8B-MI；EVD-9DF164E84F4CF8D339F1-MI；EVD-5F9073BBD4762C54F614-AMI,1,1,1,True,True,True,True,True,True,True,Ⅰ,A,,结构完整但字段不足/待审核
REC-CDSS-CAD-OLDMI-02-01-PREVENT,陈旧性心肌梗死需长期进行他汀、抗血小板、β受体阻滞剂和随访管理。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,陈旧性心肌梗死,DIS-CARD-CAD-OLD-MI,4,β受体阻滞剂；陈旧性心肌梗死随访方案；他汀类药物；阿司匹林,MED-BETA-BLOCKER；FU-CARD-53E0DA55CCC2；MED-CARD-DAE0F0B68F1D；MED-CARD-9F606AC80BFD,3,EVD-9DF164E84F4CF8D339F1-MI；EVD-4752AF9B27F90E07CE51-MI；EVD-9BAE5559CD59D53912E6-MI,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-SILENT-01-01-SCREEN,隐匿性冠心病应在高危人群中结合心电图、负荷试验、冠脉CTA或冠脉造影确认缺血/冠脉病变。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,隐匿性冠心病,DIS-CARD-CAD-SILENT-ISCHEMIA,5,运动负荷试验；冠状动脉造影；冠状动脉CT血管成像；心电图；隐匿性冠心病诊断标准,EXAM-CARD-241B4B0218DF；EXAM-CAG；EXAM-CARD-F60922D428D5；EXAM-ECG；DXC-CARD-CAD-SILENT-ISCHEMIA-CURATED-20260628,3,EVD-4A1266C3DC0FB769419C-AMI；EVD-99CC44F617D2FEC6AE1E-CCS；EVD-F8F46C61DE06145B1198-ISCHEMIA,1,1,1,True,True,True,True,True,True,True,Ⅰ,C,,结构完整但字段不足/待审核
REC-CDSS-CAD-SILENT-02-01-PREVENT,隐匿性冠心病应按冠心病风险管理进行他汀、抗血小板和危险因素控制。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,隐匿性冠心病,DIS-CARD-CAD-SILENT-ISCHEMIA,4,他汀类药物；隐匿性冠心病年度临床随访评估；阿司匹林；低密度脂蛋白胆固醇,MED-CARD-DAE0F0B68F1D；FU-CARD-CAD-SILENT-ISCHEMIA-ANNUAL-FOLLOW-UP；MED-CARD-9F606AC80BFD；LAB-CARD-D3BEA3E2BC55,3,EVD-9BAE5559CD59D53912E6-MI；EVD-F8F46C61DE06145B1198-ISCHEMIA；EVD-4A1266C3DC0FB769419C-AMI,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-STABLEANGINA-01-01-DIAG,稳定型心绞痛应结合典型胸痛特征、心电图和负荷/影像学检查判断。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,稳定型心绞痛,DIS-CARD-CAD-STABLE-ANGINA,4,稳定型心绞痛诊断标准；心电图；冠状动脉CT血管成像；运动负荷试验,DXC-CARD-F0FABEDE13D8；EXAM-ECG；EXAM-CARD-F60922D428D5；EXAM-CARD-241B4B0218DF,3,EVD-D4F02653E5935EAEBDBE-ANGINA；EVD-F857DD0B91E504B93301-ANGINA；EVD-B0D3962F268813343B18-ANGINA,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-STABLEANGINA-02-01-MED,稳定型心绞痛可评估硝酸酯类、β受体阻滞剂、钙通道阻滞剂，同时进行他汀和抗血小板预防。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,稳定型心绞痛,DIS-CARD-CAD-STABLE-ANGINA,6,稳定型心绞痛随访方案；阿司匹林；钙通道阻滞剂；β受体阻滞剂；他汀类药物；硝酸酯类药物,FU-CARD-22A2B8A765AC；MED-CARD-9F606AC80BFD；MED-CARD-TEXT-28E925C6DE；MED-BETA-BLOCKER；MED-CARD-DAE0F0B68F1D；MED-CARD-55157DA54154,3,EVD-F857DD0B91E504B93301-ANGINA；EVD-B0D3962F268813343B18-ANGINA；EVD-E7859C0330307017B19C-ANGINA,1,1,1,True,True,True,True,True,True,True,Ⅱa,B,,结构完整但字段不足/待审核
REC-CDSS-CAD-STEMI-01-01-ECG-TROP,疑似STEMI应优先完成心电图、肌钙蛋白和发病时间评估。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,ST段抬高型心肌梗死,DIS-CARD-CAD-STEMI,3,心肌肌钙蛋白；心电图；发病时间,LAB-CARD-A9EC1D4DA037；EXAM-ECG；IND-CARD-F90926124AEA,3,EVD-209101805929DE8C4729-STEMI；EVD-77D0B101A4E9B7EF652C-STEMI；EVD-192887A1ADE5529AFF5C-STEMI,1,1,1,True,True,True,True,True,True,True,Ⅰ,A,,结构完整但字段不足/待审核
REC-CDSS-CAD-STEMI-02-01-CONFIRM,持续ST段抬高或等效心电图表现合并急性心肌损伤支持STEMI诊断。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,ST段抬高型心肌梗死,DIS-CARD-CAD-STEMI,3,心肌肌钙蛋白；ST段抬高型心肌梗死诊断标准；ST段抬高,LAB-CARD-A9EC1D4DA037；DXC-CARD-36BC5337C93C；IND-CARD-340F2703D39C,3,EVD-EB89F9779A00919D51C4-STEMI；EVD-DF8BC77042A9629888E4-STEMI；EVD-75D1A8C9BD1F757657CB-STEMI,1,1,1,True,True,True,True,True,True,True,Ⅰ,B,,结构完整但字段不足/待审核
REC-CDSS-CAD-STEMI-03-01-PCI,STEMI且处于再灌注时间窗时，应优先评估急诊PCI可及性。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,ST段抬高型心肌梗死,DIS-CARD-CAD-STEMI,3,冠状动脉造影；再灌注治疗；经皮冠状动脉介入治疗,EXAM-CAG；PLAN-CARD-3972CBC8228B；PROC-CARD-E9ADC25A25E3,3,EVD-656552BDE7ECDB150311-STEMI；EVD-F7EACA31856553FD1A52-STEMI；EVD-A93543AE6D6BA07AE063-STEMI,1,1,1,True,True,True,True,True,True,True,Ⅰ,A,,结构完整但字段不足/待审核
REC-CDSS-CAD-STEMI-03-02-FIB-BLOCK,疑似主动脉夹层、活动性出血或重大出血风险未排除前，不得把溶栓作为可执行推荐。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,ST段抬高型心肌梗死,DIS-CARD-CAD-STEMI,1,STEMI溶栓禁忌阻断规则,RULE-CARD-CAD-STEMI-04-FIBRINOLYSIS-BLOCK,3,EVD-EF6583F11208428D78F4-STEMI；EVD-B8148EEE914A920446A6-STEMI；EVD-56AF2340E37314FCA705-AMI,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-STEMI-04-01-ANTITHROMBOTIC,STEMI治疗应明确抗血小板、P2Y12受体抑制剂和抗凝药物。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,ST段抬高型心肌梗死,DIS-CARD-CAD-STEMI,7,氯吡格雷；替格瑞洛；阿司匹林；普通肝素；抗凝治疗；抗血小板治疗；低分子量肝素,MED-CARD-STD-9BB6ABC99A；MED-CARD-STD-E03DF8E3FD；MED-CARD-9F606AC80BFD；MED-CARD-A49408D27901；PLAN-CARD-A1C4E6332D38；PLAN-CARD-42FD049DCDB5；MED-CARD-2CCCA76B39F5,3,EVD-BF217534ED86E20A9DAA-STEMI；EVD-C6044EE24D2FC6D6A3DB-STEMI；EVD-A0E90401E2081C4E2CE8-STEMI,1,1,1,True,True,True,True,True,True,True,Ⅱa,A,,结构完整但字段不足/待审核
REC-CDSS-CAD-STEMI-05-01-FOLLOW,STEMI稳定后应落实他汀、β受体阻滞剂、抗栓延续和随访。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,ST段抬高型心肌梗死,DIS-CARD-CAD-STEMI,4,阿托伐他汀；瑞舒伐他汀；β受体阻滞剂；ST段抬高型心肌梗死随访方案,MED-CARD-ATORVASTATIN；MED-CARD-STD-78DD48EF71；MED-BETA-BLOCKER；FU-CARD-CE3E83B4C5CE,3,EVD-2E0A1554DC5CE6BE3BCA-STEMI；EVD-99EC8F5DDCEEECB39B79-STEMI；EVD-BF38C3F32C1B7BF69701-STEMI,1,1,1,True,True,True,True,True,True,True,Ⅱa,C,,结构完整但字段不足/待审核
REC-CDSS-CAD-UA-01-01-DIAG,不稳定型心绞痛需结合症状、心电图和肌钙蛋白排除NSTEMI。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,不稳定型心绞痛,DIS-CARD-CAD-UA,3,心电图；心肌肌钙蛋白；不稳定型心绞痛诊断标准,EXAM-ECG；LAB-CARD-A9EC1D4DA037；DXC-CARD-CAD-UA-CURATED-20260628,3,EVD-A98A92CD2291978A60B6-ACS；EVD-284C4E9C02BA9B546BC7-ACS；EVD-F5E266FDABD8EFF00F82-UA,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-UA-02-01-RISK,UA应按GRACE/TIMI及反复缺血症状评估风险。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,不稳定型心绞痛,DIS-CARD-CAD-UA,3,TIMI评分；GRACE评分；不稳定型心绞痛风险分层,RISK-CARD-638FD4C2210F；RISK-CARD-9566F1411AE9；RISK-CARD-38E7349FFEB1,3,EVD-8B86ACA930654F04D985-UA；EVD-A8968B0C68B0488B3266-UA；EVD-37E0CF7DE9DBA48CF0EE-ACS,1,1,1,True,True,True,True,True,True,True,未分级/指南未显式标注,未分级/指南未显式标注,,结构完整但字段不足/待审核
REC-CDSS-CAD-UA-03-01-TREAT,UA治疗应结合缺血风险和出血风险推荐抗血小板治疗，并对高危患者评估冠脉造影/PCI。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,冠状动脉粥样硬化性心脏病,不稳定型心绞痛,DIS-CARD-CAD-UA,5,阿司匹林；冠状动脉造影；经皮冠状动脉介入治疗；不稳定型心绞痛随访方案；抗血小板治疗,MED-CARD-9F606AC80BFD；EXAM-CAG；PROC-CARD-E9ADC25A25E3；FU-CARD-0F81C23E250E；PLAN-CARD-42FD049DCDB5,3,EVD-A461939A6CD470240837-ACS；EVD-436D3F1B6F1952C5387E-UA；EVD-F8F46C61DE06145B1198-UA,1,1,1,True,True,True,True,True,True,True,Ⅰ,A,,结构完整但字段不足/待审核
REC-CDSS-CM-ABVC-01-01-DIAG,疑似ABVC应结合CMR、心电/动态心电图、双心室受累证据和基因检测确认诊断。,pending_clinical_use_effect_review,ai_prechecked,test_recommendation,false,心肌病,致心律失常性双心室心肌病,DIS-CARD-CM-ABVC,4,动态心电图；ABVC双心室受累诊断流程；基因检测；心脏磁共振,EXAM-HOLTER；DXC-CARD-CM-ABVC-PADUA-BIVENTRICULAR；EXAM-GENETIC；EXAM-CMR,3,EVD-372D6AE9E53CCA620998-ABVC；EVD-4A1E4087CE013F3ECAA8-ABVC；EVD-FB8BB9EA3F50625B11C7-HCM,1,1,1,True,True,True,True,True,True,True,Ⅰ,B,,结构完整但字段不足/待审核
