推荐编码,推荐名称,是否正式CDSS推荐,审核状态,发布层级,疾病大类,疾病,推荐动作数,推荐动作示例,证据数,临床规则数,诊疗阶段数,关联疾病数,推荐等级,证据等级,缺口,复核结论
REC-CDSS-SVTAFL-ARR-AFL-02-01-RISK,心房扑动确诊或高度疑似后，应结合先天性心脏病、器质性心脏病、心房扩大、旁路、甲状腺功能亢进等进行风险分层和高危因素识别。,True,clinical_ready,formal,心律失常,心房扑动,8,心房扩大；甲状腺功能亢进；旁路；心力衰竭；心绞痛；器质性心脏病；先天性心脏病；心动过速性心肌病,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AFL-03-01-TREAT,心房扑动治疗应根据病情严重程度、禁忌证和患者特征选择同步电复律、导管消融、心房扑动治疗方案、β受体阻滞剂、伊布利特等。,True,clinical_ready,formal,心律失常,心房扑动,12,维拉帕米；伊布利特；腺苷；同步电复律；导管消融；射频导管消融；β受体阻滞剂；心房扑动治疗方案,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AFL-04-01-FOLLOW,心房扑动稳定期或治疗后，应按心房扑动随访方案、心房扑动预后进行随访和复评。,True,clinical_ready,formal,心律失常,心房扑动,2,心房扑动预后；心房扑动随访方案,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AT-01-01-DIAG,疑似房性心动过速时，应结合房性心动过速诊断标准、12导联心电图、动态心电图、电生理检查、食管心房调搏等进行诊断确认和必要鉴别。,True,clinical_ready,formal,心律失常,房性心动过速,9,电生理检查；甲状腺功能检查；食管心房调搏；12导联心电图；肾功能检查；心房颤动；动态心电图；房性心动过速诊断标准,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AT-02-01-RISK,房性心动过速确诊或高度疑似后，应结合先天性心脏病、器质性心脏病、旁路、甲状腺功能亢进、电解质紊乱等进行风险分层和高危因素识别。,True,clinical_ready,formal,心律失常,房性心动过速,8,心动过速性心肌病；先天性心脏病；心力衰竭；甲状腺功能亢进；心绞痛；器质性心脏病；旁路；电解质紊乱,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AT-03-01-TREAT,房性心动过速治疗应根据病情严重程度、禁忌证和患者特征选择同步电复律、导管消融、房性心动过速治疗方案、β受体阻滞剂、伊布利特等。,True,clinical_ready,formal,心律失常,房性心动过速,12,维拉帕米；导管消融；房性心动过速治疗方案；β受体阻滞剂；三尖瓣环峡部消融；伊布利特；同步电复律；同步直流电复律,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AT-04-01-FOLLOW,房性心动过速稳定期或治疗后，应按房性心动过速随访方案、房性心动过速预后进行随访和复评。,True,clinical_ready,formal,心律失常,房性心动过速,2,房性心动过速预后；房性心动过速随访方案,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AVNRT-01-01-DIAG,疑似房室结折返性心动过速时，应结合房室结折返性心动过速诊断标准、12导联心电图、动态心电图、电生理检查、食管心房调搏等进行诊断确认和必要鉴别。,True,clinical_ready,formal,心律失常,房室结折返性心动过速,8,电生理检查；食管心房调搏；房室结折返性心动过速诊断标准；室性心动过速；动态心电图；甲状腺功能检查；心房颤动；12导联心电图,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AVNRT-02-01-RISK,房室结折返性心动过速确诊或高度疑似后，应结合先天性心脏病、器质性心脏病、旁路、甲状腺功能亢进、电解质紊乱等进行风险分层和高危因素识别。,True,clinical_ready,formal,心律失常,房室结折返性心动过速,8,甲状腺功能亢进；电解质紊乱；器质性心脏病；心动过速性心肌病；心绞痛；先天性心脏病；旁路；心力衰竭,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AVNRT-03-01-TREAT,房室结折返性心动过速治疗应根据病情严重程度、禁忌证和患者特征选择同步电复律、导管消融、房室结折返性心动过速治疗方案、β受体阻滞剂、普罗帕酮等。,True,clinical_ready,formal,心律失常,房室结折返性心动过速,11,维拉帕米；房室结折返性心动过速治疗方案；射频导管消融；β受体阻滞剂；普罗帕酮；导管消融；腺苷；索他洛尔,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AVNRT-04-01-FOLLOW,房室结折返性心动过速稳定期或治疗后，应按房室结折返性心动过速随访方案、房室结折返性心动过速预后进行随访和复评。,True,clinical_ready,formal,心律失常,房室结折返性心动过速,2,房室结折返性心动过速预后；房室结折返性心动过速随访方案,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AVRT-01-01-DIAG,疑似房室折返性心动过速时，应结合房室折返性心动过速诊断标准、12导联心电图、动态心电图、电生理检查、超声心动图等进行诊断确认和必要鉴别。,True,clinical_ready,formal,心律失常,房室折返性心动过速,8,电生理检查；动态心电图；甲状腺功能检查；室性心动过速；心房颤动；12导联心电图；超声心动图；房室折返性心动过速诊断标准,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AVRT-02-01-RISK,房室折返性心动过速确诊或高度疑似后，应结合先天性心脏病、器质性心脏病、旁路、甲状腺功能亢进、电解质紊乱等进行风险分层和高危因素识别。,True,clinical_ready,formal,心律失常,房室折返性心动过速,8,先天性心脏病；心力衰竭；电解质紊乱；晕厥；甲状腺功能亢进；心绞痛；旁路；器质性心脏病,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AVRT-03-01-TREAT,房室折返性心动过速治疗应根据病情严重程度、禁忌证和患者特征选择同步电复律、导管消融、房室折返性心动过速治疗方案、伊布利特、普罗帕酮等。,True,clinical_ready,formal,心律失常,房室折返性心动过速,13,维拉帕米；房室折返性心动过速治疗方案；三尖瓣环峡部消融；伊布利特；颈动脉窦按摩；同步电复律；普罗帕酮；胺碘酮,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-AVRT-04-01-FOLLOW,房室折返性心动过速稳定期或治疗后，应按房室折返性心动过速随访方案、房室折返性心动过速预后进行随访和复评。,True,clinical_ready,formal,心律失常,房室折返性心动过速,2,房室折返性心动过速预后；房室折返性心动过速随访方案,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-SVT-01-01-DIAG,疑似室上性心动过速时，应结合室上性心动过速诊断标准、12导联心电图、动态心电图、电生理检查、超声心动图等进行诊断确认和必要鉴别。,True,clinical_ready,formal,心律失常,室上性心动过速,9,电生理检查；室上性心动过速诊断标准；室性心动过速；心房颤动；12导联心电图；甲状腺功能检查；电解质检查；动态心电图,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-SVT-02-01-RISK,室上性心动过速确诊或高度疑似后，应结合先天性心脏病、咖啡因、器质性心脏病、旁路、甲状腺功能亢进等进行风险分层和高危因素识别。,True,clinical_ready,formal,心律失常,室上性心动过速,8,旁路；咖啡因；心力衰竭；先天性心脏病；甲状腺功能亢进；器质性心脏病；心绞痛；心动过速性心肌病,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-SVT-03-01-TREAT,室上性心动过速治疗应根据病情严重程度、禁忌证和患者特征选择同步电复律、室上性心动过速治疗方案、导管消融、β受体阻滞剂、普罗帕酮等。,True,clinical_ready,formal,心律失常,室上性心动过速,13,维拉帕米；颈动脉窦按摩；索他洛尔；导管消融；三尖瓣环峡部消融；射频导管消融；同步电复律；β受体阻滞剂,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-SVT-04-01-FOLLOW,室上性心动过速稳定期或治疗后，应按室上性心动过速随访方案、室上性心动过速预后进行随访和复评。,True,clinical_ready,formal,心律失常,室上性心动过速,2,室上性心动过速随访方案；室上性心动过速预后,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-WPW-01-01-DIAG,疑似预激综合征时，应结合预激综合征诊断标准、12导联心电图、动态心电图、电生理检查、超声心动图等进行诊断确认和必要鉴别。,True,clinical_ready,formal,心律失常,预激综合征,8,电生理检查；肝功能检查；超声心动图；预激综合征诊断标准；12导联心电图；心房颤动；动态心电图；室性心动过速,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-WPW-02-01-RISK,预激综合征确诊或高度疑似后，应结合先天性心脏病、器质性心脏病、旁路、电解质紊乱、预激等进行风险分层和高危因素识别。,True,clinical_ready,formal,心律失常,预激综合征,8,心动过速性心肌病；心绞痛；电解质紊乱；器质性心脏病；旁路；先天性心脏病；心力衰竭；预激,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-WPW-03-01-TREAT,预激综合征治疗应根据病情严重程度、禁忌证和患者特征选择同步电复律、导管消融、抗凝治疗、伊布利特、普罗帕酮等。,True,clinical_ready,formal,心律失常,预激综合征,13,维拉帕米；导管消融；普罗帕酮；同步直流电复律；颈动脉窦按摩；索他洛尔；抗凝治疗；三尖瓣环峡部消融,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-SVTAFL-ARR-WPW-04-01-FOLLOW,预激综合征稳定期或治疗后，应按预激综合征随访方案、预激综合征预后进行随访和复评。,True,clinical_ready,formal,心律失常,预激综合征,2,预激综合征随访方案；预激综合征预后,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-VASCD-ARR-BRUGADA-01-01-DIAG,疑似Brugada综合征时，应结合Brugada综合征诊断标准、冠状动脉造影、动态心电图、基因检测、心电图进行诊断确认和必要鉴别。,True,clinical_ready,formal,心律失常,Brugada综合征,5,动态心电图；心电图；基因检测；Brugada综合征诊断标准；冠状动脉造影,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-VASCD-ARR-BRUGADA-02-01-RISK,Brugada综合征确诊或高度疑似后，应结合Brugada综合征风险分层、冠心病、器质性心脏病、家族猝死史、左心室射血分数降低等进行风险分层和高危因素识别。,True,clinical_ready,formal,心律失常,Brugada综合征,8,心力衰竭；冠心病；心脏骤停；心脏性猝死；Brugada综合征风险分层；家族猝死史；器质性心脏病；左心室射血分数降低,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-VASCD-ARR-BRUGADA-03-01-TREAT,Brugada综合征治疗应根据病情严重程度、禁忌证和患者特征选择Brugada综合征治疗方案、ICD治疗、射频消融治疗、β受体阻滞剂、利多卡因等。,True,clinical_ready,formal,心律失常,Brugada综合征,13,普萘洛尔；埋藏式心脏转复除颤器；同步电复律；索他洛尔；导管消融；ICD治疗；普罗帕酮；利多卡因,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-VASCD-ARR-BRUGADA-04-01-FOLLOW,Brugada综合征稳定期或治疗后，应按Brugada综合征随访方案、Brugada综合征预后进行随访和复评。,True,clinical_ready,formal,心律失常,Brugada综合征,2,Brugada综合征随访方案；Brugada综合征预后,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-VASCD-ARR-CPVT-01-01-DIAG,疑似儿茶酚胺敏感性多形性室性心动过速时，应结合儿茶酚胺敏感性多形性室性心动过速诊断标准、冠状动脉造影、动态心电图、基因检测、心电图进行诊断确认和必要鉴别。,True,clinical_ready,formal,心律失常,儿茶酚胺敏感性多形性室性心动过速,5,心电图；儿茶酚胺敏感性多形性室性心动过速诊断标准；基因检测；冠状动脉造影；动态心电图,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-VASCD-ARR-CPVT-02-01-RISK,儿茶酚胺敏感性多形性室性心动过速确诊或高度疑似后，应结合儿茶酚胺敏感性多形性室性心动过速风险分层、冠心病、器质性心脏病、家族猝死史、左心室射血分数降低等进行风险分层和高危因素识别。,True,clinical_ready,formal,心律失常,儿茶酚胺敏感性多形性室性心动过速,8,儿茶酚胺敏感性多形性室性心动过速风险分层；左心室射血分数降低；心力衰竭；冠心病；心脏性猝死；器质性心脏病；家族猝死史；心脏骤停,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-VASCD-ARR-CPVT-03-01-TREAT,儿茶酚胺敏感性多形性室性心动过速治疗应根据病情严重程度、禁忌证和患者特征选择ICD治疗、儿茶酚胺敏感性多形性室性心动过速治疗方案、抗心律失常药物治疗、利多卡因、奎尼丁等。,True,clinical_ready,formal,心律失常,儿茶酚胺敏感性多形性室性心动过速,11,儿茶酚胺敏感性多形性室性心动过速治疗方案；抗心律失常药物治疗；ICD治疗；导管消融；胺碘酮；埋藏式心脏转复除颤器；利多卡因；普罗帕酮,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-VASCD-ARR-CPVT-04-01-FOLLOW,儿茶酚胺敏感性多形性室性心动过速稳定期或治疗后，应按儿茶酚胺敏感性多形性室性心动过速随访方案、儿茶酚胺敏感性多形性室性心动过速预后进行随访和复评。,True,clinical_ready,formal,心律失常,儿茶酚胺敏感性多形性室性心动过速,2,儿茶酚胺敏感性多形性室性心动过速预后；儿茶酚胺敏感性多形性室性心动过速随访方案,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-VASCD-ARR-LQTS-01-01-DIAG,疑似长QT间期综合征时，应结合长QT间期综合征诊断标准、冠状动脉造影、动态心电图、基因检测、心电图等进行诊断确认和必要鉴别。,True,clinical_ready,formal,心律失常,长QT间期综合征,6,心电图；冠状动脉造影；基因检测；动态心电图；血钾；长QT间期综合征诊断标准,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-VASCD-ARR-LQTS-02-01-RISK,长QT间期综合征确诊或高度疑似后，应结合长QT间期综合征风险分层、低钾血症、低镁血症、冠心病、器质性心脏病等进行风险分层和高危因素识别。,True,clinical_ready,formal,心律失常,长QT间期综合征,8,心脏骤停；家族猝死史；心脏性猝死；长QT间期综合征风险分层；低钾血症；器质性心脏病；冠心病；低镁血症,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
REC-CDSS-VASCD-ARR-LQTS-03-01-TREAT,长QT间期综合征治疗应根据病情严重程度、禁忌证和患者特征选择ICD治疗、抗心律失常药物治疗、电复律除颤、β受体阻滞剂、利多卡因等。,True,clinical_ready,formal,心律失常,长QT间期综合征,13,普萘洛尔；同步电复律；临时起搏；抗心律失常药物治疗；抗心律失常药物；β受体阻滞剂；利多卡因；奎尼丁,3,1,1,1,未分级/指南未显式标注,未分级/指南未显式标注,,通过
